"ID"	"Gene"	"chr"	"start"	"end"	"strand"	"band"	"type"
"ENSG00000201273"	"RNU6-776P"	"1"	22010985	22011088	1	"p36.12"	"snRNA"
"ENSG00000264592"	"RN7SL131P"	"1"	36191915	36192170	1	"p34.3"	"misc_RNA"
"ENSG00000252032"	"RNU6-1281P"	"1"	51538625	51538729	-1	"p32.3"	"snRNA"
"ENSG00000283724"	"MIR6732"	"1"	37480230	37480289	1	"p34.3"	"miRNA"
"ENSG00000206767"	"RNU6-949P"	"1"	27675603	27675709	-1	"p35.3"	"snRNA"
"ENSG00000212366"	"RNU6-1246P"	"1"	72717663	72717769	-1	"p31.1"	"snRNA"
"ENSG00000223229"	"RN7SKP270"	"1"	96695856	96696167	-1	"p21.3"	"misc_RNA"
"ENSG00000275538"	"RNVU1-19"	"1"	120850819	120850985	-1	"p11.2"	"snRNA"
"ENSG00000212459"	"RNU6-695P"	"1"	90253456	90253559	-1	"p22.2"	"snRNA"
"ENSG00000251875"	"RNU5F-2P"	"1"	179576268	179576349	1	"q25.2"	"snRNA"
"ENSG00000201492"	"RNA5SP78"	"1"	229549905	229550022	1	"q42.13"	"rRNA_pseudogene"
"ENSG00000274940"	"MIR8083"	"1"	153689705	153689793	-1	"q21.3"	"miRNA"
"ENSG00000263987"	"MIR5698"	"1"	154104521	154104592	-1	"q21.3"	"miRNA"
"ENSG00000266458"	"MIR4259"	"1"	159899979	159900079	-1	"q23.2"	"miRNA"
"ENSG00000283340"	"MIR3119-1"	"1"	170151378	170151462	-1	"q24.2"	"miRNA"
"ENSG00000239560"	"RN7SL479P"	"1"	44117098	44117397	-1	"p34.1"	"misc_RNA"
"ENSG00000201608"	"RNU4-42P"	"1"	160392768	160392909	-1	"q23.2"	"snRNA"
"ENSG00000277452"	"RN7SL473P"	"1"	150566562	150566860	-1	"q21.2"	"misc_RNA"
"ENSG00000252051"	"RN7SKP276"	"1"	229410500	229410767	-1	"q42.13"	"misc_RNA"
"ENSG00000206635"	"RNU6-1062P"	"1"	151629324	151629430	1	"q21.3"	"snRNA"
"ENSG00000212257"	"RNU6-1176P"	"1"	65022968	65023074	-1	"p31.3"	"snRNA"
"ENSG00000263793"	"MIR3115"	"1"	23044305	23044372	1	"p36.12"	"miRNA"
"ENSG00000274975"	"MIR6735"	"1"	43448539	43448611	1	"p34.2"	"miRNA"
"ENSG00000263381"	"MIR5584"	"1"	44545493	44545552	1	"p34.1"	"miRNA"
"ENSG00000207729"	"MIR556"	"1"	162342546	162342640	1	"q23.3"	"miRNA"
"ENSG00000283598"	"MIR1295B"	"1"	171101739	171101798	1	"q24.3"	"miRNA"
"ENSG00000201900"	"RNY1P13"	"1"	114727720	114727824	1	"p13.2"	"misc_RNA"
"ENSG00000266262"	"MIR4428"	"1"	237471119	237471191	1	"q43"	"miRNA"
"ENSG00000265201"	"MIR4677"	"1"	243346176	243346255	1	"q43"	"miRNA"
"ENSG00000202329"	"RNU6-609P"	"1"	200014689	200014795	-1	"q32.1"	"snRNA"
"ENSG00000201746"	"RNU6-828P"	"1"	10163268	10163374	1	"p36.22"	"snRNA"
"ENSG00000223175"	"RNU4-61P"	"1"	48447936	48448042	1	"p33"	"snRNA"
"ENSG00000266634"	"MIR3972"	"1"	17277889	17277975	1	"p36.13"	"miRNA"
"ENSG00000207750"	"MIR553"	"1"	100281241	100281308	1	"p21.2"	"miRNA"
"ENSG00000284485"	"MIR205"	"1"	209432133	209432242	1	"q32.2"	"miRNA"
"ENSG00000238754"	"SCARNA18B"	"1"	193057281	193057415	-1	"q31.2"	"snoRNA"
"ENSG00000212527"	"RNA5SP63"	"1"	163509484	163509595	1	"q23.3"	"rRNA_pseudogene"
"ENSG00000274963"	"RN7SL600P"	"1"	150568971	150569269	-1	"q21.2"	"misc_RNA"
"ENSG00000158796"	"DEDD"	"1"	161120974	161132688	-1	"q23.3"	"protein_coding"
"ENSG00000198860"	"TSEN15"	"1"	184051651	184123978	1	"q25.3"	"protein_coding"
"ENSG00000117335"	"CD46"	"1"	207752057	207795513	1	"q32.2"	"protein_coding"
"ENSG00000204478"	"PRAMEF20"	"1"	13410450	13421328	1	"p36.21"	"protein_coding"
"ENSG00000185155"	"MIXL1"	"1"	226223618	226227054	1	"q42.12"	"protein_coding"
"ENSG00000234219"	"CDCA4P4"	"1"	207762584	207763263	1	"q32.2"	"unprocessed_pseudogene"
"ENSG00000158793"	"NIT1"	"1"	161118086	161125445	1	"q23.3"	"protein_coding"
"ENSG00000084072"	"PPIE"	"1"	39692182	39763914	1	"p34.2"	"protein_coding"
"ENSG00000182827"	"ACBD3"	"1"	226144679	226186741	-1	"q42.12"	"protein_coding"
"ENSG00000234478"	"ACBD3-AS1"	"1"	226148003	226155071	1	"q42.12"	"antisense"
"ENSG00000225518"	"LINC01703"	"1"	226083639	226090292	1	"q42.12"	"lincRNA"
"ENSG00000198756"	"COLGALT2"	"1"	183929854	184037729	-1	"q25.3"	"protein_coding"
"ENSG00000173627"	"APOBEC4"	"1"	183646275	183653316	-1	"q25.3"	"protein_coding"
"ENSG00000131791"	"PRKAB2"	"1"	147155106	147172550	-1	"q21.1"	"protein_coding"
"ENSG00000286172"	"RNVU1-8"	"1"	147084616	147084756	-1	"q21.1"	"snRNA"
"ENSG00000162755"	"KLHDC9"	"1"	161098361	161100346	1	"q23.3"	"protein_coding"
"ENSG00000284770"	"TBCE"	"1"	235367360	235452443	1	"q42.3"	"protein_coding"
"ENSG00000143217"	"NECTIN4"	"1"	161070998	161089558	-1	"q23.3"	"protein_coding"
"ENSG00000175087"	"PDIK1L"	"1"	26111165	26125555	1	"p36.11"	"protein_coding"
"ENSG00000143344"	"RGL1"	"1"	183636085	183928531	1	"q25.3"	"protein_coding"
"ENSG00000152904"	"GGPS1"	"1"	235327350	235344532	1	"q42.3"	"protein_coding"
"ENSG00000204479"	"PRAMEF17"	"1"	13389632	13392629	1	"p36.21"	"protein_coding"
"ENSG00000204480"	"PRAMEF19"	"1"	13369067	13371900	-1	"p36.21"	"protein_coding"
"ENSG00000236863"	"RPL23AP23"	"1"	235295865	235296335	1	"q42.3"	"processed_pseudogene"
"ENSG00000229795"	"RPS21P1"	"1"	235432985	235433231	1	"q42.3"	"transcribed_processed_pseudogene"
"ENSG00000117523"	"PRRC2C"	"1"	171485551	171593511	1	"q24.3"	"protein_coding"
"ENSG00000116983"	"HPCAL4"	"1"	39678648	39691485	-1	"p34.2"	"protein_coding"
"ENSG00000162885"	"B3GALNT2"	"1"	235447190	235504452	-1	"q42.3"	"protein_coding"
"ENSG00000186517"	"ARHGAP30"	"1"	161046946	161069970	-1	"q23.3"	"protein_coding"
"ENSG00000227242"	"NBPF13P"	"1"	147019656	147056593	-1	"q21.1"	"unprocessed_pseudogene"
"ENSG00000162704"	"ARPC5"	"1"	183620846	183635783	-1	"q25.3"	"protein_coding"
"ENSG00000116473"	"RAP1A"	"1"	111542218	111716691	1	"p13.2"	"protein_coding"
"ENSG00000282608"	"ADORA3"	"1"	111499429	111503760	-1	"p13.2"	"protein_coding"
"ENSG00000215867"	"KRT18P57"	"1"	111648291	111649544	-1	"p13.2"	"processed_pseudogene"
"ENSG00000121933"	"TMIGD3"	"1"	111483348	111563962	-1	"p13.2"	"protein_coding"
"ENSG00000197852"	"INKA2"	"1"	111680630	111755824	-1	"p13.2"	"protein_coding"
"ENSG00000054267"	"ARID4B"	"1"	235131634	235328219	-1	"q42.3"	"protein_coding"
"ENSG00000188739"	"RBM34"	"1"	235131183	235161283	-1	"q42.3"	"protein_coding"
"ENSG00000231346"	"LINC01160"	"1"	111599655	111608723	-1	"p13.2"	"lincRNA"
"ENSG00000064703"	"DDX20"	"1"	111755245	111768000	1	"p13.2"	"protein_coding"
"ENSG00000227811"	"INKA2-AS1"	"1"	111739841	111747798	1	"p13.2"	"bidirectional_promoter_lncRNA"
"ENSG00000158022"	"TRIM63"	"1"	26051304	26068436	-1	"p36.11"	"protein_coding"
"ENSG00000158773"	"USF1"	"1"	161039251	161045977	-1	"q23.3"	"protein_coding"
"ENSG00000163041"	"H3F3A"	"1"	226061851	226072007	1	"q42.12"	"protein_coding"
"ENSG00000116981"	"NT5C1A"	"1"	39659121	39672038	-1	"p34.2"	"protein_coding"
"ENSG00000237700"	"PRAMEF33"	"1"	13303539	13308907	1	"p36.21"	"protein_coding"
"ENSG00000182330"	"PRAMEF8"	"1"	13281035	13285174	-1	"p36.21"	"protein_coding"
"ENSG00000204481"	"PRAMEF14"	"1"	13342034	13347134	-1	"p36.21"	"protein_coding"
"ENSG00000231219"	"PRAMEF32P"	"1"	13273539	13275627	-1	"p36.21"	"unprocessed_pseudogene"
"ENSG00000204501"	"PRAMEF15"	"1"	13315581	13322598	1	"p36.21"	"protein_coding"
"ENSG00000143110"	"C1orf162"	"1"	111473792	111478512	1	"p13.2"	"protein_coding"
"ENSG00000158014"	"SLC30A2"	"1"	26037252	26046133	-1	"p36.11"	"protein_coding"
"ENSG00000158008"	"EXTL1"	"1"	26019884	26036464	1	"p36.11"	"protein_coding"
"ENSG00000163909"	"HEYL"	"1"	39623435	39639643	-1	"p34.2"	"protein_coding"
"ENSG00000244371"	"PFN1P8"	"1"	146957117	146957659	-1	"q21.1"	"processed_pseudogene"
"ENSG00000215845"	"TSTD1"	"1"	161037631	161038977	-1	"q23.3"	"protein_coding"
"ENSG00000160789"	"LMNA"	"1"	156082573	156140089	1	"q22"	"protein_coding"
"ENSG00000231768"	"LINC01354"	"1"	234527891	234531779	-1	"q42.2"	"lincRNA"
"ENSG00000179914"	"ITLN1"	"1"	160876540	160885180	-1	"q23.3"	"protein_coding"
"ENSG00000059588"	"TARBP1"	"1"	234391313	234479179	-1	"q42.2"	"protein_coding"
"ENSG00000268043"	"NBPF12"	"1"	146938744	146996202	1	"q21.1"	"protein_coding"
"ENSG00000270601"	"PRAMEF5"	"1"	13254212	13263314	1	"p36.21"	"protein_coding"
"ENSG00000116455"	"WDR77"	"1"	111439890	111449256	-1	"p13.2"	"protein_coding"
"ENSG00000179412"	"HNRNPCL4"	"1"	13164586	13165467	-1	"p36.21"	"protein_coding"
"ENSG00000233337"	"UBE2FP3"	"1"	111437514	111438037	1	"p13.2"	"processed_pseudogene"
"ENSG00000085465"	"OVGP1"	"1"	111414314	111427777	-1	"p13.2"	"protein_coding"
"ENSG00000168275"	"COA6"	"1"	234373456	234385068	1	"q42.2"	"protein_coding"
"ENSG00000135750"	"KCNK1"	"1"	233614004	233672512	1	"q42.2"	"protein_coding"
"ENSG00000213032"	"NDUFA3P3"	"1"	225964179	225964428	1	"q42.12"	"processed_pseudogene"
"ENSG00000116698"	"SMG7"	"1"	183472216	183598246	1	"q25.3"	"protein_coding"
"ENSG00000277406"	"SEC22B4P"	"1"	146321214	146401647	-1	"q21.1"	"transcribed_unprocessed_pseudogene"
"ENSG00000264343"	"NOTCH2NLA"	"1"	146146203	146229026	-1	"q21.1"	"protein_coding"
"ENSG00000157064"	"NMNAT2"	"1"	183248237	183418380	-1	"q25.3"	"protein_coding"
"ENSG00000239428"	"GM2AP2"	"1"	171392229	171392790	1	"q24.3"	"processed_pseudogene"
"ENSG00000058085"	"LAMC2"	"1"	183186238	183244900	1	"q25.3"	"protein_coding"
"ENSG00000117507"	"FMO6P"	"1"	171137740	171161568	1	"q24.3"	"transcribed_unitary_pseudogene"
"ENSG00000135829"	"DHX9"	"1"	182839347	182887982	1	"q25.3"	"protein_coding"
"ENSG00000075945"	"KIFAP3"	"1"	169921326	170085208	-1	"q24.2"	"protein_coding"
"ENSG00000185842"	"DNAH14"	"1"	224896262	225399292	1	"q42.12"	"protein_coding"
"ENSG00000233396"	"LINC01719"	"1"	146052566	146061948	1	"q21.1"	"lincRNA"
"ENSG00000162897"	"FCAMR"	"1"	206957965	206970625	-1	"q32.1"	"protein_coding"
"ENSG00000162736"	"NCSTN"	"1"	160343316	160358952	1	"q23.2"	"protein_coding"
"ENSG00000135775"	"COG2"	"1"	230642481	230693982	1	"q42.2"	"protein_coding"
"ENSG00000179930"	"ZNF648"	"1"	182054570	182061712	-1	"q25.3"	"protein_coding"
"ENSG00000130766"	"SESN2"	"1"	28259518	28282491	1	"p35.3"	"protein_coding"
"ENSG00000177614"	"PGBD5"	"1"	230314490	230426332	-1	"q42.13"	"protein_coding"
"ENSG00000198734"	"F5"	"1"	169514166	169586588	-1	"q24.2"	"protein_coding"
"ENSG00000228058"	"LINC01736"	"1"	230002730	230007162	1	"q42.13"	"lincRNA"
"ENSG00000227043"	"LINC01682"	"1"	229812917	229892008	-1	"q42.13"	"lincRNA"
"ENSG00000117479"	"SLC19A2"	"1"	169463909	169485944	-1	"q24.2"	"protein_coding"
"ENSG00000225984"	"HMGB1P26"	"1"	229705234	229705861	-1	"q42.13"	"processed_pseudogene"
"ENSG00000135763"	"URB2"	"1"	229626247	229660200	1	"q42.13"	"protein_coding"
"ENSG00000130770"	"ATP5IF1"	"1"	28236109	28246906	1	"p35.3"	"protein_coding"
"ENSG00000271601"	"LIX1L"	"1"	145933423	145958017	-1	"q21.1"	"protein_coding"
"ENSG00000131779"	"PEX11B"	"1"	145911350	145918717	-1	"q21.1"	"protein_coding"
"ENSG00000143632"	"ACTA1"	"1"	229431245	229434098	-1	"q42.13"	"protein_coding"
"ENSG00000272645"	"GTF2IP20"	"1"	223951394	223992594	-1	"q42.11"	"transcribed_unprocessed_pseudogene"
"ENSG00000121851"	"POLR3GL"	"1"	145964690	145978848	1	"q21.1"	"protein_coding"
"ENSG00000233771"	"CICP5"	"1"	223947605	223950416	1	"q42.11"	"unprocessed_pseudogene"
"ENSG00000188460"	"ACTBP11"	"1"	223863726	223864851	-1	"q41"	"processed_pseudogene"
"ENSG00000227621"	"PHBP11"	"1"	223856579	223857387	-1	"q41"	"processed_pseudogene"
"ENSG00000211451"	"GNRHR2"	"1"	145919013	145925341	1	"q21.1"	"transcribed_unitary_pseudogene"
"ENSG00000272031"	"ANKRD34A"	"1"	145959441	145964575	-1	"q21.1"	"protein_coding"
"ENSG00000162494"	"LRRC38"	"1"	13474973	13514003	-1	"p36.21"	"protein_coding"
"ENSG00000116985"	"BMP8B"	"1"	39757182	39788865	-1	"p34.2"	"protein_coding"
"ENSG00000198754"	"OXCT2"	"1"	39769523	39771348	-1	"p34.2"	"protein_coding"
"ENSG00000143256"	"PFDN2"	"1"	161100556	161118055	-1	"q23.3"	"protein_coding"
"ENSG00000116667"	"C1orf21"	"1"	184387029	184629019	1	"q25.3"	"protein_coding"
"ENSG00000183814"	"LIN9"	"1"	226231149	226309869	-1	"q42.12"	"protein_coding"
"ENSG00000272480"	"OR13Z3P"	"1"	147482238	147482628	1	"q21.1"	"unprocessed_pseudogene"
"ENSG00000131778"	"CHD1L"	"1"	147242654	147295765	1	"q21.1"	"protein_coding"
"ENSG00000197245"	"FAM110D"	"1"	26159079	26163962	1	"p36.11"	"protein_coding"
"ENSG00000034971"	"MYOC"	"1"	171635417	171652688	-1	"q24.3"	"protein_coding"
"ENSG00000283683"	"MYOCOS"	"1"	171600621	171638799	1	"q24.3"	"protein_coding"
"ENSG00000233328"	"PFN1P1"	"1"	171670517	171670939	-1	"q24.3"	"processed_pseudogene"
"ENSG00000230364"	"RPL4P3"	"1"	171683128	171684438	-1	"q24.3"	"processed_pseudogene"
"ENSG00000117533"	"VAMP4"	"1"	171700160	171742074	-1	"q24.3"	"protein_coding"
"ENSG00000196189"	"SEMA4A"	"1"	156147366	156177752	1	"q22"	"protein_coding"
"ENSG00000282872"	"C1orf232"	"1"	26164161	26168581	-1	"p36.11"	"protein_coding"
"ENSG00000142684"	"ZNF593"	"1"	26169908	26170873	1	"p36.11"	"protein_coding"
"ENSG00000215909"	"BRWD1P1"	"1"	13555001	13555694	1	"p36.21"	"processed_pseudogene"
"ENSG00000010165"	"EEF1AKNMT"	"1"	171781660	171814023	1	"q24.3"	"protein_coding"
"ENSG00000143222"	"UFC1"	"1"	161152776	161158856	1	"q23.3"	"protein_coding"
"ENSG00000236994"	"YBX1P9"	"1"	226318015	226318693	-1	"q42.12"	"processed_pseudogene"
"ENSG00000236806"	"RPL7AP15"	"1"	147223554	147224348	1	"q21.1"	"processed_pseudogene"
"ENSG00000180867"	"PDIA3P1"	"1"	147172744	147179622	1	"q21.1"	"transcribed_processed_pseudogene"
"ENSG00000226653"	"OR13Z1P"	"1"	147419053	147419900	1	"q21.1"	"unitary_pseudogene"
"ENSG00000272443"	"OR13Z2P"	"1"	147445579	147446133	1	"q21.1"	"unprocessed_pseudogene"
"ENSG00000226015"	"CCT8P1"	"1"	147203276	147204932	-1	"q21.1"	"processed_pseudogene"
"ENSG00000278811"	"LINC00624"	"1"	147258885	147517875	-1	"q21.2"	"antisense"
"ENSG00000131781"	"FMO5"	"1"	147175351	147243050	-1	"q21.1"	"protein_coding"
"ENSG00000143799"	"PARP1"	"1"	226360691	226408093	-1	"q42.12"	"protein_coding"
"ENSG00000160785"	"SLC25A44"	"1"	156193932	156212796	1	"q22"	"protein_coding"
"ENSG00000116406"	"EDEM3"	"1"	184690237	184754907	-1	"q25.3"	"protein_coding"
"ENSG00000143258"	"USP21"	"1"	161159450	161165723	1	"q23.3"	"protein_coding"
"ENSG00000160781"	"PAQR6"	"1"	156243320	156248117	-1	"q22"	"protein_coding"
"ENSG00000135842"	"FAM129A"	"1"	184790724	184974508	-1	"q25.3"	"protein_coding"
"ENSG00000180999"	"C1orf105"	"1"	172420685	172468831	1	"q24.3"	"protein_coding"
"ENSG00000260976"	"LINC01633"	"1"	185001527	185008683	1	"q25.3"	"lincRNA"
"ENSG00000121481"	"RNF2"	"1"	185045526	185102603	1	"q25.3"	"protein_coding"
"ENSG00000135845"	"PIGC"	"1"	172370189	172444086	-1	"q24.3"	"protein_coding"
"ENSG00000233540"	"DNM3-IT1"	"1"	171864187	171864687	1	"q24.3"	"sense_intronic"
"ENSG00000230630"	"DNM3OS"	"1"	172138397	172144840	-1	"q24.3"	"antisense"
"ENSG00000232792"	"FTH1P25"	"1"	185071567	185072035	-1	"q25.3"	"processed_pseudogene"
"ENSG00000197959"	"DNM3"	"1"	171841498	172418466	1	"q24.3"	"protein_coding"
"ENSG00000260238"	"PMF1-BGLAP"	"1"	156212982	156243332	1	"q22"	"protein_coding"
"ENSG00000160783"	"PMF1"	"1"	156212993	156240042	1	"q22"	"protein_coding"
"ENSG00000242252"	"BGLAP"	"1"	156242184	156243317	1	"q22"	"protein_coding"
"ENSG00000158850"	"B4GALT3"	"1"	161171310	161177968	-1	"q23.3"	"protein_coding"
"ENSG00000143224"	"PPOX"	"1"	161166056	161178013	1	"q23.3"	"protein_coding"
"ENSG00000240038"	"AMY2B"	"1"	103553815	103579534	1	"p21.1"	"protein_coding"
"ENSG00000236085"	"ACTG1P4"	"1"	103569553	103570674	1	"p21.1"	"processed_pseudogene"
"ENSG00000185946"	"RNPC3"	"1"	103525691	103555239	1	"p21.1"	"protein_coding"
"ENSG00000158864"	"NDUFS2"	"1"	161197104	161214395	1	"q23.3"	"protein_coding"
"ENSG00000158859"	"ADAMTS4"	"1"	161184302	161199054	-1	"q23.3"	"protein_coding"
"ENSG00000121486"	"TRMT1L"	"1"	185118101	185157072	-1	"q25.3"	"protein_coding"
"ENSG00000238236"	"MTCYBP14"	"1"	235519971	235520685	1	"q42.3"	"processed_pseudogene"
"ENSG00000235638"	"MTND6P14"	"1"	235537520	235538041	1	"q42.3"	"processed_pseudogene"
"ENSG00000231199"	"MTND5P19"	"1"	235538052	235539845	-1	"q42.3"	"processed_pseudogene"
"ENSG00000226663"	"MTND4P10"	"1"	235540053	235541415	-1	"q42.3"	"processed_pseudogene"
"ENSG00000231582"	"MTND4LP21"	"1"	235541412	235541706	-1	"q42.3"	"processed_pseudogene"
"ENSG00000232714"	"MTND3P8"	"1"	235541759	235542097	-1	"q42.3"	"processed_pseudogene"
"ENSG00000235761"	"MTCO3P46"	"1"	235542159	235542390	-1	"q42.3"	"processed_pseudogene"
"ENSG00000231084"	"RPL22P24"	"1"	185171335	185171710	-1	"q25.3"	"processed_pseudogene"
"ENSG00000116668"	"SWT1"	"1"	185157080	185291781	1	"q25.3"	"protein_coding"
"ENSG00000158869"	"FCER1G"	"1"	161215234	161220699	1	"q23.3"	"protein_coding"
"ENSG00000213051"	"RPL5P5"	"1"	185226808	185227700	-1	"q25.3"	"processed_pseudogene"
"ENSG00000094975"	"SUCO"	"1"	172532349	172611833	1	"q24.3"	"protein_coding"
"ENSG00000168243"	"GNG4"	"1"	235547685	235650754	-1	"q42.3"	"protein_coding"
"ENSG00000233203"	"DHCR24-DT"	"1"	54887563	54888850	1	"p32.3"	"antisense"
"ENSG00000158874"	"APOA2"	"1"	161222292	161223631	-1	"q23.3"	"protein_coding"
"ENSG00000116133"	"DHCR24"	"1"	54849627	54887195	-1	"p32.3"	"protein_coding"
"ENSG00000203709"	"MIR29B2CHG"	"1"	207801518	207879096	-1	"q32.2"	"lincRNA"
"ENSG00000143669"	"LYST"	"1"	235661041	235883640	-1	"q42.3"	"protein_coding"
"ENSG00000174059"	"CD34"	"1"	207880972	207911402	-1	"q32.2"	"protein_coding"
"ENSG00000076356"	"PLXNA2"	"1"	208022242	208244384	-1	"q32.2"	"protein_coding"
"ENSG00000117560"	"FASLG"	"1"	172659103	172666876	1	"q24.3"	"protein_coding"
"ENSG00000229785"	"SLC25A38P1"	"1"	172748560	172749502	1	"q24.3"	"processed_pseudogene"
"ENSG00000235674"	"LDHAP2"	"1"	235738005	235738989	1	"q42.3"	"processed_pseudogene"
"ENSG00000229463"	"LYST-AS1"	"1"	235839483	235840182	1	"q42.3"	"antisense"
"ENSG00000120337"	"TNFSF18"	"1"	173039960	173050963	-1	"q25.1"	"protein_coding"
"ENSG00000227177"	"AIMP1P2"	"1"	172885947	172886258	-1	"q24.3"	"processed_pseudogene"
"ENSG00000230849"	"GOT2P2"	"1"	173141100	173142350	-1	"q25.1"	"processed_pseudogene"
"ENSG00000261453"	"LINC01735"	"1"	208607100	208612192	-1	"q32.2"	"lincRNA"
"ENSG00000117586"	"TNFSF4"	"1"	173183731	173207331	-1	"q25.1"	"protein_coding"
"ENSG00000227887"	"RPS26P13"	"1"	208697369	208697698	-1	"q32.2"	"processed_pseudogene"
"ENSG00000232812"	"LINC01717"	"1"	208728688	208733184	1	"q32.2"	"lincRNA"
"ENSG00000236950"	"LINC01774"	"1"	208972454	208975307	1	"q32.2"	"lincRNA"
"ENSG00000225712"	"ATP5MC2P1"	"1"	209267798	209268223	-1	"q32.2"	"processed_pseudogene"
"ENSG00000227940"	"LINC01696"	"1"	209325456	209328532	1	"q32.2"	"lincRNA"
"ENSG00000116679"	"IVNS1ABP"	"1"	185296388	185317273	-1	"q25.3"	"protein_coding"
"ENSG00000117592"	"PRDX6"	"1"	173477330	173488815	1	"q25.1"	"protein_coding"
"ENSG00000198952"	"SMG5"	"1"	156249224	156282825	-1	"q22"	"protein_coding"
"ENSG00000270920"	"MCRIP2P2"	"1"	185435839	185436047	1	"q25.3"	"processed_pseudogene"
"ENSG00000163472"	"TMEM79"	"1"	156282935	156293185	1	"q22"	"protein_coding"
"ENSG00000198715"	"GLMP"	"1"	156290089	156295689	-1	"q22"	"protein_coding"
"ENSG00000183831"	"ANKRD45"	"1"	173609561	173669862	-1	"q25.1"	"protein_coding"
"ENSG00000232113"	"TEX50"	"1"	173635338	173637130	1	"q25.1"	"protein_coding"
"ENSG00000162753"	"SLC9C2"	"1"	173500460	173603072	-1	"q25.1"	"protein_coding"
"ENSG00000228309"	"LINC01350"	"1"	185558372	185628527	-1	"q25.3"	"lincRNA"
"ENSG00000116962"	"NID1"	"1"	235975830	236065109	-1	"q42.3"	"protein_coding"
"ENSG00000143341"	"HMCN1"	"1"	185734391	186190949	1	"q25.3"	"protein_coding"
"ENSG00000231648"	"LINC01698"	"1"	209367662	209379690	1	"q32.2"	"lincRNA"
"ENSG00000086619"	"ERO1B"	"1"	236215555	236281985	-1	"q42.3"	"protein_coding"
"ENSG00000230937"	"MIR205HG"	"1"	209428820	209432838	1	"q32.2"	"processed_transcript"
"ENSG00000077585"	"GPR137B"	"1"	236142505	236221865	1	"q42.3"	"protein_coding"
"ENSG00000008118"	"CAMK1G"	"1"	209583714	209613939	1	"q32.2"	"protein_coding"
"ENSG00000243480"	"AMY2A"	"1"	103616811	103625780	1	"p21.1"	"protein_coding"
"ENSG00000186197"	"EDARADD"	"1"	236348257	236502915	1	"q42.3"	"protein_coding"
"ENSG00000244457"	"ENO1P1"	"1"	236483165	236484468	1	"q43"	"transcribed_processed_pseudogene"
"ENSG00000158882"	"TOMM40L"	"1"	161225939	161230746	1	"q23.3"	"protein_coding"
"ENSG00000189030"	"VHLL"	"1"	156298624	156299299	-1	"q22"	"protein_coding"
"ENSG00000142675"	"CNKSR1"	"1"	26177484	26189884	1	"p36.11"	"protein_coding"
"ENSG00000163467"	"TSACC"	"1"	156337314	156346995	1	"q22"	"protein_coding"
"ENSG00000143257"	"NR1I3"	"1"	161229666	161238302	-1	"q23.3"	"protein_coding"
"ENSG00000196878"	"LAMB3"	"1"	209614870	209652425	-1	"q32.2"	"protein_coding"
"ENSG00000237763"	"AMY1A"	"1"	103655290	103664554	1	"p21.1"	"protein_coding"
"ENSG00000163468"	"CCT3"	"1"	156308968	156367873	-1	"q22"	"protein_coding"
"ENSG00000076321"	"KLHL20"	"1"	173714941	173786692	1	"q25.1"	"protein_coding"
"ENSG00000117594"	"HSD11B1"	"1"	209686178	209734949	1	"q32.2"	"protein_coding"
"ENSG00000227591"	"HSD11B1-AS1"	"1"	209661364	209724125	-1	"q32.2"	"antisense"
"ENSG00000123689"	"G0S2"	"1"	209675412	209676390	1	"q32.2"	"protein_coding"
"ENSG00000236136"	"ADORA2BP1"	"1"	209744373	209745214	1	"q32.2"	"processed_pseudogene"
"ENSG00000116690"	"PRG4"	"1"	186296279	186314562	1	"q31.1"	"protein_coding"
"ENSG00000047410"	"TPR"	"1"	186311652	186375693	-1	"q31.1"	"protein_coding"
"ENSG00000174876"	"AMY1B"	"1"	103687415	103696680	-1	"p21.1"	"protein_coding"
"ENSG00000185278"	"ZBTB37"	"1"	173868082	173903549	1	"q25.1"	"protein_coding"
"ENSG00000120334"	"CENPL"	"1"	173799550	173824720	-1	"q25.1"	"protein_coding"
"ENSG00000270084"	"GAS5-AS1"	"1"	173862473	173863941	1	"q25.1"	"antisense"
"ENSG00000117593"	"DARS2"	"1"	173824568	173858808	1	"q25.1"	"protein_coding"
"ENSG00000132677"	"RHBG"	"1"	156369211	156385219	1	"q22"	"protein_coding"
"ENSG00000234741"	"GAS5"	"1"	173858559	173868882	-1	"q25.1"	"processed_transcript"
"ENSG00000009790"	"TRAF3IP3"	"1"	209756032	209782320	1	"q32.2"	"protein_coding"
"ENSG00000125462"	"C1orf61"	"1"	156404250	156430701	-1	"q22"	"protein_coding"
"ENSG00000116977"	"LGALS8"	"1"	236518000	236552981	1	"q43"	"protein_coding"
"ENSG00000162757"	"C1orf74"	"1"	209779208	209784559	-1	"q32.2"	"protein_coding"
"ENSG00000117595"	"IRF6"	"1"	209785617	209806175	-1	"q32.2"	"protein_coding"
"ENSG00000117597"	"UTP25"	"1"	209827972	209857565	1	"q32.2"	"protein_coding"
"ENSG00000119285"	"HEATR1"	"1"	236549005	236604516	-1	"q43"	"protein_coding"
"ENSG00000227408"	"AMYP1"	"1"	103713723	103719871	1	"p21.1"	"unprocessed_pseudogene"
"ENSG00000143469"	"SYT14"	"1"	209900923	210171389	1	"q32.2"	"protein_coding"
"ENSG00000223776"	"LGALS8-AS1"	"1"	236523052	236524508	-1	"q43"	"antisense"
"ENSG00000157181"	"ODR4"	"1"	186375838	186421378	1	"q31.1"	"protein_coding"
